"","gene","lfc1","lfc2","lfc3","lfc4e","lfc4s"
"25110","C12orf75",0.680099963497848,0.828417038631838,0.838572712888093,0.539559351116836,0.252527785673498
"25111","LINC01440",1.31043180760155,0.799020460333217,1.17777523590463,0.925868450026723,2.4639764240647
"25112","RP1-12G14.5",0.601756340778998,0.524421979152339,0.50561797902749,0.441810599305707,0.536201265906135
"25113","SMIM1",-0.00295337881122813,0.855354377847297,0.15967951215512,0.792550757117953,0.524812300454072
"25114","LINC01366",-0.00739163998356838,-1.55122819299106,-1.32741450808627,0.314628750160086,-0.5937169776905
"25115","HGH1",1.0999026390367,1.60713172186276,1.33467713526857,1.15639601939423,1.15095579921061
"25116","LINC00601",0.704011048027182,0.692605910533373,0.218475372511258,2.74825595483562,2.31527603735691
"25117","RP5-1056L3.1",0.0693976835346334,0.0826511431059951,-0.0793133038392932,-0.0218425698818981,-0.0682789880252099
"25118","RP4-537K23.4",2.46178219217538,0.563137064096878,0.854265711106728,1.93488380570565,1.81363598249815
"25119","NUCB1-AS1",1.61282947627221,0.806412011474326,0.979026648194241,1.68840897837135,1.54675035882314
"25120","AC009495.2",-1.12891880141486,-0.330172049361473,-0.0734129468325395,-0.428655200479628,-0.605875777167675
"25121","PPP1R3E",0.0961307439759133,0.00858873346876847,0.362251434564348,-0.0485894159710527,0.0105515974764696
"25122","CTA-109P11.1",0.718720930361913,0.615987466834341,0.505616354343293,0.571495287137408,0.158002141281301
"25123","RP11-393N21.2",0.623158914799382,1.77530791107603,0.765491309161638,1.08168324726821,0.583717879301317
"25124","RP11-127L21.1",0.601749279765866,0.506160147102653,0.505617979087735,0.409390897023563,0.123649572908625
"25125","LINC01525",0.640742213665207,0.524425317872272,0.575547045147642,0.441813656656627,0.364098252980086
"25126","RP11-121A14.2",2.4512281699058,0.775662127669788,0.972217877640102,1.2492722432744,1.69115704043972
"25127","CTA-150C2.13",-4.09292808430381,-2.6587492960362,-3.198399809308,-2.68950460662624,-2.72937893581039
"25128","FAM83C-AS1",1.39123742977729,2.80418704934691,1.48793645411367,2.01884749695404,1.94052426492475
"25129","RP11-145M4.2",1.34751571315641,-0.873556512224864,-0.876579450093529,0.515504585802991,0.442990025529681
"25130","RP11-459J23.1",0.549000106366888,0.980290399551151,0.476077628036583,0.595572944957011,0.968791024271904
"25131","RP13-131K19.1",0.73020282262059,0.180474258976188,0.490555589390926,0.0335065496466818,0.183268867586745
"25132","RP1-151B14.6",0.166452062900691,-0.600468298986187,-0.337481982519446,-0.138561090677677,0.067958534503212
"25133","AC010982.2",0.623158082134774,0.46785367825184,0.483797472246629,0.482501417391133,0.444924589260609
"25134","DANT2",0.251634569034772,-0.853908262068236,-0.443608216441441,0.259195703507138,0.226259212519819
"25135","RP11-122K13.12",0.726755129862277,0.439692728405194,0.548284946427017,0.593063219912211,0.650777577719351
"25136","RP1-5O6.5",1.79646911967983,0.872773876687108,1.40127917138095,1.78781510174158,1.32241657145203
"25137","ITGA9-AS1",-0.31256527509341,-0.505989983099981,-0.350296053446841,-0.646763878914482,-0.417285336040747
"25138","KDM5C-IT1",3.34444495174128,1.16017936502943,0.197113048872403,1.95680275783614,2.82729871620006
"25139","RP13-392I16.1",0.400677405348311,0.2199525939923,0.144277172237561,0.37075236236588,1.07152127554802
"25140","KDM4E",-0.212514513195248,-0.317097311971181,-0.580458407511557,0.372964712387807,0.639674283396517
"25141","AL162759.1",4.46727684205011,4.27316104141738,3.98152671730172,4.08468177131759,4.52746630347852
"25142","AF127577.8",3.70947298715466,4.92681476676597,4.83242338847907,4.81014927583517,4.42699867872198
"25143","RP11-539E19.2",4.4236509449184,0.628541304087764,0.257421142967252,2.45912159449982,4.31373608815944
"25144","MCF2L-AS1",0.995938327198635,1.74267984452124,1.51468536869822,1.41190516610084,1.25860587551219
"25145","RP11-526P5.2",0.605573157593671,0.411278234858797,0.462381455265863,0.361086056235294,0.492572886689147
"25146","SNORD62A",1.37481292720109,1.31069501107195,0.832940445935739,1.27318989017227,1.35792031147929
"25147","SMIM2-IT1",-1.65783000449919,-1.56141424792746,-1.4891640537056,-1.13316631838049,-0.38369312931203
"25148","RP11-70C1.3",-1.34144178320607,-2.11933565562781,-1.59999667305856,-1.35628803117527,-0.73025128371942
"25149","RP4-796I8.1",1.1577029325122,0.54268723387516,0.505613900060501,0.866902310665869,0.745525969812287
"25150","AC114814.3",0.623158601188274,0.632911094903866,0.554066689675271,0.612184729704393,0.410577668376836
"25151","FLJ41941",-3.80273169203879,-3.34254753038841,-3.31850552994895,-2.83337536007458,-2.29999173306035
"25152","AC137723.5",2.26816173549633,4.01637667416543,2.48172041217912,3.30912491412282,3.54721094603919
"25153","RP11-575L7.8",0.838811250380582,0.048938455821681,0.34066598750556,0.191379450699926,0.489162542577611
"25154","THRA1/BTR",2.86547431842977,-0.289013678507223,1.01494247096903,1.4467587440025,1.08083532513438
"25155","RP1-79C4.1",0.857407444726589,0.706349367292356,0.69429470922426,1.91190404026331,1.04634244725675
"25156","LINC01281",1.35142081248124,-0.299765913861885,0.0503026718929453,0.423361504120426,1.51083103815359
"25157","HM13-IT1",1.4681161302773,1.71394213363446,1.09245266510728,1.50956982412798,1.33942629001415
"25158","LINC00957",-0.516308467518376,-0.588247809321876,-0.43201601805106,-0.146105016492918,-0.113048059253381
"25159","AC012360.4",1.68437804956427,1.16890940813899,1.01082857532311,0.87319903857301,1.73413359084965
"25160","AC007556.3",-3.16800942595545,-3.73878761423804,-2.20851456393276,-2.77598713888085,-3.59281516228782
"25161","AC016723.4",0.408981237826264,-1.32259449461905,-1.06491383374865,-0.898643892083239,-0.080174805925197
"25162","AC114765.2",0.85680674710163,0.577781294242536,0.69462966438717,0.908877172855917,1.37365445429328
"25163","AC005301.8",1.38955905610308,0.596158717724655,0.766551155623686,0.612184062407943,1.04767640136451
"25164","AC114730.11",1.01701437910837,1.06270222779796,1.22799909113273,0.57915410518997,0.394690788229355
"25165","RP11-428G2.1",0.248532091462333,0.493769861163606,0.241744145392195,0.159575999159571,-0.110730996451565
"25166","LINC01621",0.601752795823288,0.560953345561812,0.575539271975457,0.474237219842869,0.364101503443486
"25167","RP11-399E6.1",0.00953366214787447,0.675389531540693,0.366411069341304,0.595811355123408,0.907239312617602
"25168","AC016292.1",4.26322163517731,0.293958087385016,0.211604396447018,1.52108905940634,2.68493430024501
"25169","LINC01055",-3.12949832624694,-3.1115419521004,-2.9177614133273,-2.50945497752921,-1.57381161036883
"25170","RPEL1",1.23203147148174,1.59207064895687,1.15859826428654,1.03047309151667,1.2160424990897
"25171","RP11-477D19.2",0.544067629071551,0.359754351813678,0.416446305743937,0.193178111940712,0.513398973271034
"25172","GS1-600G8.5",2.47106149202479,1.335503089785,2.40348233237138,3.58564080137394,2.05330194493586
"25173","LINC00961",-1.33347602052202,-1.21364737133158,-1.51769469899635,-0.617516315523092,-0.918268855700564
"25174","RP11-134K1.3",0.490205377127059,0.690735434498887,0.413920068345901,0.589175095107014,2.36650794683017
"25175","EPN2-AS1",3.24207288045986,0.724634906362904,0.92059205826001,2.03398659260925,2.16352677173192
"25176","RP11-204P2.3",1.30422121121918,1.49490749485188,1.34140328509278,1.63985689307187,2.01776636232546
"25177","AC114808.3",0.510008490050239,0.409508717565585,0.370634315620592,0.762011020757765,0.435993269286921
"25178","RP11-470L19.2",3.27190956781107,0.382933273435263,3.36418265467428,1.1504197789237,1.03511789116635
"25179","SNORA71B",1.832028080956,2.46022985421201,1.8190610589928,2.3332879588629,2.55303474570257
"25180","RP11-397C18.2",1.02735825824952,0.25377407214458,0.206755259472233,0.357526259717578,0.131222525055055
"25181","TTTY4B",0.545174593854543,0.449585122403844,0.44904295439111,0.352815872326634,0.0327251275913978
"25182","AC005808.3",1.07214945111524,0.91175040319587,1.28656006302834,1.24456153061863,1.01191971986141
"25183","AC010149.4",0.853814703331113,-0.711454862532072,-0.629218203178452,0.0674758337724679,0.689794584912209
"25184","RP11-282O18.3",0.397270141661142,-0.522465924543656,-0.242756114890311,-0.0621798359522364,0.014755436942291
"25185","RP11-342M3.5",1.48370906916271,-0.751593926150669,-1.01985598027194,0.195931434469421,1.69493773347333
"25186","AC006159.5",1.86101518676785,-0.898357835294348,-0.916169333667448,0.951657953867549,2.0229122457785
"25187","AC006373.1",0.191956345938339,0.0685787423261474,0.00952211516008149,0.267064631509939,1.05944420079528
"25188","RP11-91K11.2",-2.65617472080925,-0.0853366386464612,-0.580443760268596,-0.804756755645677,-1.10883375412318
"25189","AC064865.1",0.601753967824155,0.947686297049702,0.610676705873927,0.539080057713625,0.780658159837434
"25190","LINC01278",-0.364139112678263,-0.150494587880103,-0.34482119353425,-0.167650055633173,-0.083890338872836
"25191","XXbac-B476C20.14",4.06564602365117,0.894013581372652,1.10315104199778,2.22543128445308,3.48225122369909
"25192","RP11-74K19.1",0.601755356877767,0.506160147011619,0.505617979035903,0.636328813408092,0.295396675958707
"25193","LURAP1L-AS1",1.50446790347209,0.826741722882845,0.935221887986881,1.96707195373566,2.56094365902292
"25194","RP11-142A5.1",-0.190315543030561,-0.0475461677636318,-0.118221073490455,0.0744308677179039,0.0905985915178532
"25195","TOPORS-AS1",-0.471216547408438,-0.340982832170493,-0.220691309602653,-0.421576179145916,-0.622514272081949
"25196","IQCF5-AS1",0.60557431246256,0.576325168573487,0.668259929367575,0.719830714339713,0.527283050563833
"25197","RP5-928E24.2",1.0465672818252,-0.265967363147243,-0.297662661156045,-0.497491244663806,1.09366448274974
"25198","AC007652.1",0.601754463067946,0.506160147025038,0.540379826486376,0.474230301672354,0.364095517207665
"25199","NEURL1-AS1",-0.423442877799636,-0.714763763582463,-0.598922586346095,-0.451746526944632,-0.473646030102364
"25200","LINC01372",-0.203180943157251,0.231158711528708,0.505671015893241,0.0447973379940309,0.0923312805128356
"25201","AC006946.15",1.57838121166079,0.589953186530829,0.613739308745343,0.499917674657297,0.834020221263714
"25202","RP11-363D14.1",-0.796227596238061,0.445722671490623,-0.144922313897027,-0.191079309304944,0.504081908198726
"25203","UBE2R2-AS1",2.40137430567995,1.24658847284509,1.03198972825316,1.4937345301115,1.42439164563933
"25204","GYG2-AS1",0.587992863644692,0.66733412936847,0.476006286132453,0.731230399503,3.05548327858727
"25205","JARID2-AS1",1.86163307958177,1.20931048219206,0.684218489886917,1.65543152050691,1.48286158123771
"25206","AC097499.1",-0.673554007799389,0.0300963413515832,-0.400358188742635,-0.516770766563321,-0.946033365778582
"25207","LINC01221",0.584168571733968,0.449586723608763,0.449043046065953,0.514916216295932,0.341871340670133
"25208","AC092415.1",3.16262447061835,2.39331752891108,2.38888762452178,2.73684904130366,3.88977811978679
"25209","RP11-498P14.4",2.07596313971712,0.352931408694784,0.454610990091254,0.606686599846996,0.309893343958272
"25210","AC010987.5",0.601752813685177,0.652736769194219,0.505573964623645,0.830127471360955,0.843860114019049
"25211","AC012506.4",0.687610322086543,1.6065476170264,0.957602463878642,0.938087024501808,1.43740988876002
"25212","AC073046.25",0.2519677354076,0.0394229919668652,-0.197592995235896,0.280474942432861,0.29711431569373
"25213","RP4-639F20.1",-2.09960709960743,-0.975095127473404,-1.39702399409274,-1.05717147408328,-0.998270807022353
"25214","AC079799.2",0.601754339123381,0.50616014702685,0.505617979044599,0.603909111068868,0.261047255346979
"25215","RP4-756G23.5",0.225146365737799,-0.673289162860851,-0.629023623903505,-0.35600157922878,0.0145285490296005
"25216","AC011196.3",0.718714874094641,0.506158394998571,0.505616981546609,0.474229197072032,0.295395659610411
"25217","AC012075.2",0.584164364260808,0.541029257010265,0.449042621866845,0.352815504098537,0.101423630021407
"25218","AC009505.2",1.58807007631335,0.674563017478081,-0.185506110825055,1.13351880982389,0.87372524258233
"25219","RP11-63P12.7",-1.09017083933609,-2.59968579656813,-1.27541710715835,-3.10627428747526,-2.74139722010572
"25220","RP5-1028L10.2",0.53523595176387,0.350012216759485,0.341372028248878,0.329304417605256,1.07077759547254
"25221","HIPK1-AS1",0.424640104375715,0.0719241320188762,0.0404733465428092,-0.442175720031872,0.103362752910741
"25222","AGAP1-IT1",0.87313940746231,-1.53427725822343,-0.412141407293676,-1.20315154746383,-0.881930993860245
"25223","AC087294.2",0.836405040672343,0.451585330655372,0.565382803347139,0.37886372933047,0.903513517423723
"25224","MSC-AS1",0.229688422618476,-0.573601837524714,-1.15508033830931,1.35086659268066,1.24564275120835
"25225","LINC00402",-2.08834721034379,-3.16173779877133,-2.29789232050343,-2.31732299317121,-0.782562368744137
"25226","RP11-284P20.3",0.035994316583185,-0.0595900090074473,0.00975290410858398,0.0705795518294388,0.0399582001133263
"25227","RP11-532N4.2",-3.76376159452023,-3.71963485471314,-3.83726571318979,-2.22667478943914,-1.03183294257349
"25228","AC009411.2",0.874688264184488,0.560954551092427,0.540361776187393,0.636338638362527,0.640478381591637
"25229","RP1-230L10.1",0.645808197189562,0.216994831084682,0.171445531130093,0.560440661909346,0.0964476550807836
"25230","RP11-230B22.1",-2.18076307450802,-2.02951288332705,-1.46358256045301,-1.62795887650624,-1.44847371341332
"25231","AC002310.12",0.30100708870261,0.128610123314634,0.199423651650961,0.129923518588227,0.193516488354216
"25232","RP11-334A14.8",1.60156928040356,2.64905014831806,3.34999780609451,2.6123754897522,1.63881937267757
"25233","AP000477.2",0.527593127470566,0.429540922770753,0.497557446383796,0.393506625587671,0.59718593183425
"25234","NFAM1",0.200534733434847,-1.11151862213114,-0.915143141599097,0.191523364291261,0.203403177711983
"25235","LINC00533",0.640743816062082,0.524428999975058,0.574747593921931,0.603916554926935,0.432800506071849
"25236","RP11-555H7.2",0.601752146636734,0.524421979215217,0.505617979063328,0.441810599345366,0.261047255366048
"25237","RP4-800F24.1",2.10772601538554,0.648616331088977,0.651001441994324,1.83785423256928,2.83895412690146
"25238","AC092580.4",-0.319956626471451,-1.70496267799629,-1.13956459884571,-1.67451469409984,-1.95665518267235
"25239","XXbac-B33L19.4",1.44271419140236,2.22608926302209,1.86970641453651,1.71773677917848,1.62677024210974
"25240","AC008268.1",0.747313097719265,0.57026824419956,0.262964431089441,0.347103100385124,1.18894402721455
"25241","AC011247.3",2.49527251172819,0.499916677958736,0.341227635477729,1.11319428938707,1.61725893543628
"25242","GNAS-AS1",-0.66893319605557,0.813884413718589,-0.473511596122588,0.952716305405394,1.17163442162281
"25243","RBMS3-AS1",1.224291103816,0.427882989101717,0.405742826092446,2.07845709869827,3.36182393431107
"25244","LINC01102",-1.85316058099949,-2.06347589788985,-1.44124930860838,-0.337259708725981,-0.217613820499442
"25245","BARX1-AS1",1.71180926897744,3.11616979949525,2.00663647701265,4.03326012716757,2.52658935339117
"25246","NKX1-1",0.644564584594525,0.52051294999812,0.567812404106629,0.328668134997051,0.319651694263745
"25247","AF127936.9",-0.711523930812268,-0.484629449268903,-0.572934874337183,-0.421221420758573,-0.0894184721530458
"25248","AC013448.2",0.640753531964948,0.615989569288053,0.639069617646028,1.65738454582329,1.29348359438994
"25249","RP1-158P9.1",0.63272030670987,0.198613108021681,0.233652389803454,0.450934870168342,0.306201803594724
"25250","AJ239322.1",0.936393274300748,0.724856205765919,0.694455981187608,0.810108300429564,1.24634379620937
"25251","AC020743.4",-0.0343478777647331,-0.267632891621795,-0.286504038043075,-0.252985299098067,0.017919819045102
"25252","LINC00494",-0.856012734220165,-0.40237657303377,-1.95285243341638,-0.860083527557207,-0.473830886515917
"25253","RP11-203P2.2",0.60175217605118,0.524421979214754,0.505617979063054,0.409390896996228,0.295396675986343
"25254","TNR-IT1",0.54518534639072,0.467850005102329,0.449043221092941,0.677440334080071,0.65377456207563
"25255","AC090952.5",0.216602048229376,0.120195122624983,0.584762407036759,-0.278610885252696,0.577008755887944
"25256","RNF148",1.56759792742283,-0.0228851692724351,0.655332929567466,0.691334866817373,0.813096246621795
"25257","AC016644.1",0.570688600686377,-1.78408122263725,-1.79639684678104,-0.812091080755243,0.652583185921973
"25258","RP11-457D2.3",1.33518684853913,-0.119973467889594,-0.125018210863214,2.2050992072771,2.8503214215983
"25259","RP1-69M21.2",1.7304246540278,0.948001120576336,1.0764253640141,0.895663926412594,1.4324079664864
"25260","RP11-242G20.1",-1.24367882981798,0.967979172388987,0.257501972167028,0.655263730564008,0.538100220361635
"25261","RP11-545I5.3",-1.09682119419121,-1.52945243353553,-1.26301451323295,-0.748826723447394,-0.112404279881096
"25262","RP11-374M1.5",-1.66371498671158,-2.37547529943454,-1.62511053708228,-2.23363624539784,-1.94995879843767
"25263","LINC00345",0.676716569105684,0.883042478426437,1.07398309889406,1.4697436032719,1.62379194708433
"25264","SAPCD1-AS1",-0.642931599881051,-0.276955992670541,-0.214981238042498,-0.4083884377528,-0.196339703111717
"25265","LINC00298",0.727862830430785,0.951594877562135,1.09366583296832,1.1556012444852,1.65015354139678
"25266","AC004593.3",3.28323192674325,4.50732402021517,2.75135403922885,4.67842672452263,5.14454157034376
"25267","LINC00993",-0.781410828721927,-0.663097734579722,-0.749008856006852,-0.863797638603214,-0.331738721608803
"25268","AC116614.1",-1.40025168854527,-1.67700705537657,-1.84601436903333,0.422076531798492,-0.676333764375105
"25269","CXorf51B",0.488600431527782,0.393010097697214,0.392467929690065,0.296240847624799,-0.0238498971097985
"25270","LINC00894",2.00321405891339,1.69746303273138,1.53570238489503,1.70657444605158,2.18376693859097
"25271","DICER1-AS1",0.55885546204538,0.909266844751483,1.22024667248488,0.705588764931198,0.603696852653004
"25272","RP5-1097F14.3",0.644561486783666,0.429538018084577,0.392464507200529,0.425924135886177,0.319648080584857
"25273","ANKRD34C",-0.257784829669459,-1.89150614854859,-2.00509035863495,-0.293471442344916,0.611192416782744
"25274","DPP10-AS2",0.601750081713392,0.524421979246135,0.505617979080892,0.40939089701599,0.157998993522261
"25275","MFRP",0.601750360076534,0.542683811397483,0.505617979078545,0.409390897013389,0.157998993519852
"25276","AC009299.2",1.34281974055937,0.782385000933706,0.510352749628642,0.625974063627594,1.30817815895996
"25277","AC007389.3",0.852589367721201,0.608446891915295,0.438125726367267,0.740534531857303,0.909900949219275
"25278","AC010148.1",0.921350056640076,1.80616843456392,1.08174147473386,1.62483753263984,2.10245074101908
"25279","AC007349.5",0.722551709851228,0.447803634709158,0.427198152164129,1.03938126980049,1.85751421385777
"25280","AC124997.1",2.30065748217881,0.28976886930171,0.158894709714866,1.10620766022528,3.2431569073997
"25281","RP3-522P13.3",-0.0704122312887056,-1.5407998921427,-1.53137067066933,-0.450243031294649,0.738672572060757
"25282","RP1-10C16.1",0.969793393194967,3.06633653753631,2.66665133391465,2.96199063914043,2.87080666885984
"25283","PHACTR2-AS1",2.31911492543458,1.33591286867961,0.814644201289075,2.2601251850145,1.36876270735125
"25284","RP5-866L20.1",0.701141291655384,0.706409110680557,0.554027998867967,0.579765000840446,0.479623172962218
"25285","RP11-439H9.1",0.0398126380419589,-0.0445716033154895,-0.00395949371476362,0.439025044713126,0.778488720964209
"25286","RP11-634B7.4",-2.73109447950271,-2.69443315148967,-1.82215189527185,-1.69864557614435,-1.3965900711286
"25287","KIAA0040",0.722714782929005,-0.153488264759625,0.3071468914192,0.256652335104402,0.306818636360809
"25288","HCG2040054",-0.443059622018783,-1.28854274592418,-1.09489546239479,-0.901558081074484,0.83817068631806
"25289","LINC00607",-0.770860148857372,1.07885070162268,-1.30504027820559,1.16382166527233,1.196272814228
"25290","AP001625.6",0.692363599794903,-0.51521539897659,0.354371354891891,-0.669063180976809,-0.364891938668383
"25291","AC023347.1",0.743451103112423,2.03470941552751,0.53847772223212,1.15468153093533,1.24021698595313
"25292","DPYD-AS2",2.92740870866555,0.163370370693482,0.225224612162966,2.52389042076218,3.77180755464017
"25293","AC079779.5",1.56981186253982,0.440611741135313,0.324909341349891,0.657186747189422,1.99544124195158
"25294","XXbac-BPG249D20.9",-1.22249069713924,-0.454593788569943,-0.885532419783299,-0.549750639055511,-0.345765164831307
"25295","RP3-333A15.1",0.563179617077106,-0.0262246581293074,-0.138821243613151,1.72060250315155,3.97050193362281
"25296","AL109767.1",3.60244469108306,1.2511399995649,1.17550513753287,3.23301464505882,3.6427713186599
"25297","RP11-73M7.6",1.57436885586975,0.616335232880875,1.96186235012331,1.86056551914908,1.39793097787959
"25298","RP11-421L21.2",0.669524117826952,0.416588283854375,0.388533195327748,0.222238277311898,0.700388772447916
"25299","HCFC1-AS1",0.336997800701578,-1.63477476071821,-1.52884896450625,-1.00011995907042,-0.509993405245871
"25300","RP4-646N3.1",-0.101631470952221,1.12064977241826,0.298913284505718,0.669898711298947,1.45310894553176
"25301","RP11-308B5.2",0.908113256139472,0.265954944064254,0.0842211553736974,0.88316157214125,0.649908062393082
"25302","RP1-125N5.2",1.45908782227063,1.68839405842793,0.862832470385431,1.63093224888235,2.10900564364017
"25303","RP11-359J6.1",0.71872634902283,0.615987677840215,0.575481240256986,1.08186577602369,0.432803881581127
"25304","RP5-1022P6.5",1.97304998830281,1.02628722398611,0.855439221761518,1.84202837874714,3.14494109486576
"25305","LINC01073",3.46289082079419,0.72618920267505,1.00331252300649,1.66291128590933,1.7367693988694
"25306","OLMALINC",0.23677431957974,0.799286560268077,0.784035495846937,0.502744417188323,0.534539613725772
"25307","LINC00837",1.15051756187984,0.401430828865,0.425535139121991,0.865113746312905,1.74565452190645
"25308","SRGAP3-AS4",0.846848372374969,0.101232858534256,0.790119645066328,0.130719258695778,1.06329541156429
"25309","BHLHE40-AS1",0.615845016677767,0.197921991819057,0.355246169369119,0.542438493690906,0.708941667358062
"25310","RP1-60N8.1",4.50629715033748,1.03819621754314,0.71591713414266,1.93858449772643,3.61784353580656
"25311","AC073333.8",2.1918843671844,1.52301506152744,1.31409909675633,1.66571907946427,2.07186322820151
"25312","AC012363.13",-0.279486548626051,1.03048677162916,0.6806003872915,1.17630784020124,0.644061595820556
"25313","RP13-16H11.5",3.07876984511283,1.3195997510324,0.765618157605334,1.64753503078467,2.80652894485898
"25314","RP11-272D20.2",0.584167158697484,0.504376840982897,0.518965428309163,0.547340581038664,0.13577685255618
"25315","RMDN2-AS1",0.584684633247451,-0.0515714491940776,-0.615503019564576,0.582247255408246,1.3904366406147
"25316","HS6ST2-AS1",3.11751973012369,0.597607882574278,0.751144454509901,1.45103296831405,3.89181505301074
"25317","AC005540.3",1.2781823584671,0.831605374049462,0.248049495520356,1.59803422847426,1.55819767517039
"25318","RP11-36D19.8",0.601754271496069,0.524427253464999,0.575545510545429,0.539074880428774,0.398449311614314
"25319","RP11-338C15.5",0.662149190631061,0.52266123151413,0.483774924951148,0.612183877520548,0.341877380099934
"25320","B3GALT4",-1.63797501284808,-1.74924749544859,-1.23176533508454,-1.23461993297859,-1.39212786399096
"25321","GSN-AS1",0.763941176292715,-1.4080956984911,-0.888210521824608,-0.214987460239611,0.824850844519241
"25322","RP11-335O4.3",-0.413384697747322,-1.24760673558958,-0.853127680026944,-0.746006525243633,-0.404345202126806
"25323","ARHGEF7-AS2",-0.426613748021474,-0.632635016037026,-0.737778442311423,-0.211040512334891,0.341079433331011
"25324","RP11-59O6.3",3.18693499749477,0.259811665918284,0.503779935494692,1.79281375837804,2.68405599933652
"25325","AC114776.3",0.564507332407138,0.378581259305532,0.31299445058121,0.494502702240573,0.412653186850518
"25326","LINC00941",6.12873547609162,2.43705936777172,3.93730249902706,4.07903517789299,4.37067005405336
"25327","AC023115.2",-0.943521131580682,-2.65280030984376,-3.03316675145981,0.122333835677357,0.592991655911303
"25328","RP4-672N11.1",0.545180744983135,0.504376982088613,0.449040615279749,0.915137658889101,0.30752528747157
"25329","RP11-763B22.6",0.432025165067741,0.427885348677836,0.47615789377322,0.27209090941817,0.125675493609458
"25330","AF064858.8",-0.0063095724512384,2.14943115546666,1.48016491781858,1.88906305497979,1.16795758896045
"25331","TSPEAR-AS1",1.87417566257477,2.25500378016627,1.20713033328627,2.03258529428562,1.75104770353542
"25332","TM4SF19-AS1",0.946771049676368,0.707431895570085,0.335797631954957,1.06128600175995,1.38054285844865
"25333","LINC01564",0.827909706163428,2.44721015898747,1.54407528099657,2.06507694616861,2.79921409012737
"25334","RP11-626E13.1",-0.161815461932268,-2.0697959546391,-2.58465307129677,-0.265310716084629,0.451099951461037
"25335","CPB2-AS1",-0.117050356953284,-0.831733544751414,-1.39209902247249,-0.673052490751675,0.297205651734258
"25336","RBMS3-AS3",-3.52878502421941,-3.47618266475788,-3.92055109152552,-2.17034242379673,-1.16432455415401
"25337","RHOA-IT1",1.41752784968213,0.562797073981533,0.512714905183139,0.997655977486818,0.931211615544716
"25338","APOA1-AS",1.21060059324402,-0.686944383180101,-0.871632715583593,0.652962416426473,0.550812189558353
"25339","AC019055.1",1.11587905328209,0.524416278889949,0.50561470255016,0.441807322292536,0.261044079032486
"25340","MACROD2-AS1",2.29885524853398,0.800322810246438,1.26869492214664,2.97246818105149,2.35746371601418
"25341","ASH1L-AS1",0.169854287772571,0.595956487191266,0.407223586798246,0.350275113333839,0.171563761976396
"25342","NEXN-AS1",0.549560579128727,-1.05533064596778,-1.20219025094027,0.31327656049388,0.857040700093939
"25343","LINC01553",-0.0538740308635694,0.831796346160695,0.720706174904621,1.04424620838607,0.946446902215845
"25344","RP5-1185H19.2",-1.80085569791225,-0.322178953132907,-0.928882116679589,-0.304133714718535,-0.174984441744997
"25345","AC007405.8",4.74493702577304,2.40070277828803,3.37584510798932,2.25917112842012,3.14764903689178
"25346","RP11-123B3.2",1.6666619565956,2.50980673121296,2.60925172029861,1.87175140016111,2.25099344325295
"25347","LCE6A",0.601753193805598,0.524421979199538,0.505617979054382,0.441810599335477,0.329746096598113
"25348","TMEM212-IT1",0.601754957237866,0.506160147017609,0.540379826482136,0.506650004016513,0.364095517203335
"25349","EGOT",2.61123162581901,1.65932324853549,1.91137000105543,2.93018121253803,3.68087803499745
"25350","AC061961.2",1.38975502160987,-0.117168382733187,0.705373702944863,-0.122805991447822,0.58483435209326
"25351","TTC28-AS1",0.210578599164638,0.43687241633232,0.152784847041616,0.1342105610891,0.334434266090824
"25352","UBOX5-AS1",1.69903475187179,0.989240000961884,0.786793230004529,0.940185288890487,1.5954564950273
"25353","PNMA6A",-0.786260470409265,-0.623458056727045,-1.63471259603663,0.0640130573141794,0.493701638092293
"25354","AP000431.1",-0.934319626779113,-0.200092454239404,-0.65102594817175,-1.04912444127031,-0.744156359329267
"25355","RP11-472G23.10",0.623158559732588,0.52266031664724,0.518950264801205,0.45008272353053,0.514388581575472
"25356","AC018816.3",-0.250597925092254,0.0289349731463182,0.256164942785547,0.664824328818942,0.192135251855105
"25357","AC004448.5",-1.56257509580903,-1.98200854804144,-1.3782669088395,-1.6222187564051,-0.415568696510415
"25358","GPC5-AS1",0.698132031600227,0.218503470342361,0.122875321000676,0.0864710061684323,0.153098509388575
"25359","MORC2-AS1",0.113324845336227,-0.055158267063257,0.0416488034455487,0.0583494369121277,0.354426372139582
"25360","RP3-470B24.5",-1.24576192054489,0.910203126796484,-0.582325808830818,0.821084297379465,0.752587881075139
"25361","RP11-97N19.2",-0.0611694125164656,-0.20127464888633,-0.266522878822908,1.67834840843072,1.59106813156136
"25362","AC109642.1",-0.942450837420771,-1.21523583845678,-1.68876181809445,0.163671433765941,0.303338376424139
"25363","AC007050.17",4.58170892237531,0.953762061921029,0.955869745249573,1.23373413629048,3.54571131502784
"25364","AC011747.4",1.28316208411229,0.513366738089148,0.744107350359955,0.552977880760899,0.639776551590947
"25365","RP11-293F5.1",0.584168841237359,0.504376388663084,0.518966917965992,0.385240556284277,0.514390784026086
"25366","RP3-332B22.1",0.135380591688738,0.103870438240637,0.0936018252851205,0.144429194396907,0.549550882465794
"25367","ASMTL-AS1",1.08840466168837,1.60574839666372,1.51075854979066,1.17405173724257,0.943804679963808
